month,currency,usd_per_currency,source
2015-08,GBP,1.5592000000,frankfurter.dev
2015-08,HKD,0.1286400000,frankfurter.dev
2015-08,IDR,0.0000730000,frankfurter.dev
2015-08,JPY,0.0081100000,frankfurter.dev
2015-08,KRW,0.0008500000,frankfurter.dev
2015-08,MYR,0.2466500000,frankfurter.dev
2015-08,THB,0.0282400000,frankfurter.dev
2015-08,TWD,0.0311200000,frankfurter.dev
2015-09,AED,0.2722900000,frankfurter.dev
2015-09,AUD,0.7051700000,frankfurter.dev
2015-09,CAD,0.7538000000,frankfurter.dev
2015-09,CNY,0.1569300000,frankfurter.dev
2015-09,CZK,0.0414500000,frankfurter.dev
2015-09,EUR,1.1220000000,frankfurter.dev
2015-09,GBP,1.5345000000,frankfurter.dev
2015-09,HKD,0.1288100000,frankfurter.dev
2015-09,IDR,0.0000690000,frankfurter.dev
2015-09,JPY,0.0083100000,frankfurter.dev
2015-09,KRW,0.0008400000,frankfurter.dev
2015-09,MYR,0.2323400000,frankfurter.dev
2015-09,THB,0.0277700000,frankfurter.dev
2015-09,TWD,0.0307200000,frankfurter.dev
2015-10,AED,0.2722900000,frankfurter.dev
2015-10,AUD,0.7199300000,frankfurter.dev
2015-10,CAD,0.7643200000,frankfurter.dev
2015-10,CNY,0.1574500000,frankfurter.dev
2015-10,CZK,0.0414600000,frankfurter.dev
2015-10,EUR,1.1224000000,frankfurter.dev
2015-10,GBP,1.5325000000,frankfurter.dev
2015-10,HKD,0.1286800000,frankfurter.dev
2015-10,IDR,0.0000730000,frankfurter.dev
2015-10,JPY,0.0083200000,frankfurter.dev
2015-10,KRW,0.0008700000,frankfurter.dev
2015-10,MYR,0.2349000000,frankfurter.dev
2015-10,THB,0.0280200000,frankfurter.dev
2015-10,TWD,0.0307500000,frankfurter.dev
2015-11,AED,0.2722900000,frankfurter.dev
2015-11,AUD,0.7141600000,frankfurter.dev
2015-11,CAD,0.7531600000,frankfurter.dev
2015-11,CNY,0.1569500000,frankfurter.dev
2015-11,CZK,0.0397300000,frankfurter.dev
2015-11,EUR,1.0734000000,frankfurter.dev
2015-11,GBP,1.5199000000,frankfurter.dev
2015-11,HKD,0.1287300000,frankfurter.dev
2015-11,IDR,0.0000730000,frankfurter.dev
2015-11,JPY,0.0081500000,frankfurter.dev
2015-11,KRW,0.0008700000,frankfurter.dev
2015-11,MYR,0.2318100000,frankfurter.dev
2015-11,THB,0.0279500000,frankfurter.dev
2015-11,TWD,0.0306900000,frankfurter.dev
2015-12,AED,0.2722900000,frankfurter.dev
2015-12,AUD,0.7237700000,frankfurter.dev
2015-12,CAD,0.7298600000,frankfurter.dev
2015-12,CNY,0.1549000000,frankfurter.dev
2015-12,CZK,0.0402300000,frankfurter.dev
2015-12,EUR,1.0862000000,frankfurter.dev
2015-12,GBP,1.4988000000,frankfurter.dev
2015-12,HKD,0.1289000000,frankfurter.dev
2015-12,IDR,0.0000720000,frankfurter.dev
2015-12,JPY,0.0082000000,frankfurter.dev
2015-12,KRW,0.0008500000,frankfurter.dev
2015-12,MYR,0.2335700000,frankfurter.dev
2015-12,THB,0.0277700000,frankfurter.dev
2015-12,TWD,0.0305800000,frankfurter.dev
2016-01,AED,0.2722900000,frankfurter.dev
2016-01,AUD,0.7005100000,frankfurter.dev
2016-01,CAD,0.7029700000,frankfurter.dev
2016-01,CNY,0.1521100000,frankfurter.dev
2016-01,CZK,0.0402000000,frankfurter.dev
2016-01,EUR,1.0852000000,frankfurter.dev
2016-01,GBP,1.4400000000,frankfurter.dev
2016-01,HKD,0.1282800000,frankfurter.dev
2016-01,IDR,0.0000720000,frankfurter.dev
2016-01,JPY,0.0084500000,frankfurter.dev
2016-01,KRW,0.0008300000,frankfurter.dev
2016-01,MYR,0.2303800000,frankfurter.dev
2016-01,THB,0.0276700000,frankfurter.dev
2016-01,TWD,0.0299700000,frankfurter.dev
2016-02,AED,0.2722900000,frankfurter.dev
2016-02,AUD,0.7124000000,frankfurter.dev
2016-02,CAD,0.7233700000,frankfurter.dev
2016-02,CNY,0.1527000000,frankfurter.dev
2016-02,CZK,0.0410300000,frankfurter.dev
2016-02,EUR,1.1082000000,frankfurter.dev
2016-02,GBP,1.4304000000,frankfurter.dev
2016-02,HKD,0.1281100000,frankfurter.dev
2016-02,IDR,0.0000740000,frankfurter.dev
2016-02,JPY,0.0087000000,frankfurter.dev
2016-02,KRW,0.0008200000,frankfurter.dev
2016-02,MYR,0.2391800000,frankfurter.dev
2016-02,THB,0.0280800000,frankfurter.dev
2016-02,TWD,0.0300200000,frankfurter.dev
2016-03,AED,0.2722900000,frankfurter.dev
2016-03,AUD,0.7473600000,frankfurter.dev
2016-03,CAD,0.7543900000,frankfurter.dev
2016-03,CNY,0.1536600000,frankfurter.dev
2016-03,CZK,0.0410400000,frankfurter.dev
2016-03,EUR,1.1092000000,frankfurter.dev
2016-03,GBP,1.4212000000,frankfurter.dev
2016-03,HKD,0.1287400000,frankfurter.dev
2016-03,IDR,0.0000760000,frankfurter.dev
2016-03,JPY,0.0088400000,frankfurter.dev
2016-03,KRW,0.0008400000,frankfurter.dev
2016-03,MYR,0.2454300000,frankfurter.dev
2016-03,THB,0.0283900000,frankfurter.dev
2016-03,TWD,0.0306800000,frankfurter.dev
2016-04,AED,0.2722900000,frankfurter.dev
2016-04,AUD,0.7653700000,frankfurter.dev
2016-04,CAD,0.7781700000,frankfurter.dev
2016-04,CNY,0.1543600000,frankfurter.dev
2016-04,CZK,0.0419500000,frankfurter.dev
2016-04,EUR,1.1327000000,frankfurter.dev
2016-04,GBP,1.4297000000,frankfurter.dev
2016-04,HKD,0.1288300000,frankfurter.dev
2016-04,IDR,0.0000760000,frankfurter.dev
2016-04,JPY,0.0091100000,frankfurter.dev
2016-04,KRW,0.0008700000,frankfurter.dev
2016-04,MYR,0.2563800000,frankfurter.dev
2016-04,THB,0.0285000000,frankfurter.dev
2016-04,TWD,0.0310500000,frankfurter.dev
2016-05,AED,0.2722900000,frankfurter.dev
2016-05,AUD,0.7307800000,frankfurter.dev
2016-05,CAD,0.7724900000,frankfurter.dev
2016-05,CNY,0.1531200000,frankfurter.dev
2016-05,CZK,0.0418400000,frankfurter.dev
2016-05,EUR,1.1298000000,frankfurter.dev
2016-05,GBP,1.4524000000,frankfurter.dev
2016-05,HKD,0.1285900000,frankfurter.dev
2016-05,IDR,0.0000740000,frankfurter.dev
2016-05,JPY,0.0091700000,frankfurter.dev
2016-05,KRW,0.0008500000,frankfurter.dev
2016-05,MYR,0.2473700000,frankfurter.dev
2016-05,THB,0.0282300000,frankfurter.dev
2016-05,TWD,0.0308000000,frankfurter.dev
2016-06,AED,0.2722900000,frankfurter.dev
2016-06,AUD,0.7388400000,frankfurter.dev
2016-06,CAD,0.7748400000,frankfurter.dev
2016-06,CNY,0.1517000000,frankfurter.dev
2016-06,CZK,0.0415200000,frankfurter.dev
2016-06,EUR,1.1224000000,frankfurter.dev
2016-06,GBP,1.4224000000,frankfurter.dev
2016-06,HKD,0.1286500000,frankfurter.dev
2016-06,IDR,0.0000750000,frankfurter.dev
2016-06,JPY,0.0094700000,frankfurter.dev
2016-06,KRW,0.0008600000,frankfurter.dev
2016-06,MYR,0.2449600000,frankfurter.dev
2016-06,THB,0.0283300000,frankfurter.dev
2016-06,TWD,0.0309600000,frankfurter.dev
2016-07,AED,0.2722900000,frankfurter.dev
2016-07,AUD,0.7520400000,frankfurter.dev
2016-07,CAD,0.7666300000,frankfurter.dev
2016-07,CNY,0.1497300000,frankfurter.dev
2016-07,CZK,0.0409200000,frankfurter.dev
2016-07,EUR,1.1059000000,frankfurter.dev
2016-07,GBP,1.3154000000,frankfurter.dev
2016-07,HKD,0.1287000000,frankfurter.dev
2016-07,IDR,0.0000760000,frankfurter.dev
2016-07,JPY,0.0096000000,frankfurter.dev
2016-07,KRW,0.0008800000,frankfurter.dev
2016-07,MYR,0.2488900000,frankfurter.dev
2016-07,THB,0.0285300000,frankfurter.dev
2016-07,TWD,0.0311800000,frankfurter.dev
2016-08,AED,0.2722900000,frankfurter.dev
2016-08,AUD,0.7621300000,frankfurter.dev
2016-08,CAD,0.7692100000,frankfurter.dev
2016-08,CNY,0.1503900000,frankfurter.dev
2016-08,CZK,0.0414800000,frankfurter.dev
2016-08,EUR,1.1200000000,frankfurter.dev
2016-08,GBP,1.3104000000,frankfurter.dev
2016-08,HKD,0.1286600000,frankfurter.dev
2016-08,IDR,0.0000760000,frankfurter.dev
2016-08,JPY,0.0098700000,frankfurter.dev
2016-08,KRW,0.0009000000,frankfurter.dev
2016-08,MYR,0.2483800000,frankfurter.dev
2016-08,THB,0.0288100000,frankfurter.dev
2016-08,TWD,0.0316900000,frankfurter.dev
2016-09,AED,0.2722900000,frankfurter.dev
2016-09,AUD,0.7581200000,frankfurter.dev
2016-09,CAD,0.7636300000,frankfurter.dev
2016-09,CNY,0.1498400000,frankfurter.dev
2016-09,CZK,0.0414900000,frankfurter.dev
2016-09,EUR,1.1203000000,frankfurter.dev
2016-09,GBP,1.3148000000,frankfurter.dev
2016-09,HKD,0.1286800000,frankfurter.dev
2016-09,IDR,0.0000760000,frankfurter.dev
2016-09,JPY,0.0098000000,frankfurter.dev
2016-09,KRW,0.0009000000,frankfurter.dev
2016-09,MYR,0.2434300000,frankfurter.dev
2016-09,THB,0.0288000000,frankfurter.dev
2016-09,TWD,0.0318000000,frankfurter.dev
2016-10,AED,0.2722900000,frankfurter.dev
2016-10,AUD,0.7608900000,frankfurter.dev
2016-10,CAD,0.7552300000,frankfurter.dev
2016-10,CNY,0.1486000000,frankfurter.dev
2016-10,CZK,0.0408200000,frankfurter.dev
2016-10,EUR,1.1024000000,frankfurter.dev
2016-10,GBP,1.2350000000,frankfurter.dev
2016-10,HKD,0.1287400000,frankfurter.dev
2016-10,IDR,0.0000770000,frankfurter.dev
2016-10,JPY,0.0096300000,frankfurter.dev
2016-10,KRW,0.0008900000,frankfurter.dev
2016-10,MYR,0.2395200000,frankfurter.dev
2016-10,THB,0.0285200000,frankfurter.dev
2016-10,TWD,0.0317600000,frankfurter.dev
2016-11,AED,0.2722900000,frankfurter.dev
2016-11,AUD,0.7528400000,frankfurter.dev
2016-11,CAD,0.7433500000,frankfurter.dev
2016-11,CNY,0.1461600000,frankfurter.dev
2016-11,CZK,0.0399700000,frankfurter.dev
2016-11,EUR,1.0803000000,frankfurter.dev
2016-11,GBP,1.2422000000,frankfurter.dev
2016-11,HKD,0.1287200000,frankfurter.dev
2016-11,IDR,0.0000750000,frankfurter.dev
2016-11,JPY,0.0092400000,frankfurter.dev
2016-11,KRW,0.0008600000,frankfurter.dev
2016-11,MYR,0.2311200000,frankfurter.dev
2016-11,THB,0.0283100000,frankfurter.dev
2016-11,TWD,0.0315500000,frankfurter.dev
2016-12,AED,0.2722900000,frankfurter.dev
2016-12,AUD,0.7338900000,frankfurter.dev
2016-12,CAD,0.7490500000,frankfurter.dev
2016-12,CNY,0.1444500000,frankfurter.dev
2016-12,CZK,0.0390200000,frankfurter.dev
2016-12,EUR,1.0542000000,frankfurter.dev
2016-12,GBP,1.2483000000,frankfurter.dev
2016-12,HKD,0.1286700000,frankfurter.dev
2016-12,IDR,0.0000750000,frankfurter.dev
2016-12,JPY,0.0086100000,frankfurter.dev
2016-12,KRW,0.0008400000,frankfurter.dev
2016-12,MYR,0.2239500000,frankfurter.dev
2016-12,THB,0.0279400000,frankfurter.dev
2016-12,TWD,0.0312800000,frankfurter.dev
2017-01,AED,0.2722900000,frankfurter.dev
2017-01,AUD,0.7442400000,frankfurter.dev
2017-01,CAD,0.7562900000,frankfurter.dev
2017-01,CNY,0.1451200000,frankfurter.dev
2017-01,CZK,0.0393100000,frankfurter.dev
2017-01,EUR,1.0615000000,frankfurter.dev
2017-01,GBP,1.2326000000,frankfurter.dev
2017-01,HKD,0.1287200000,frankfurter.dev
2017-01,IDR,0.0000750000,frankfurter.dev
2017-01,JPY,0.0086900000,frankfurter.dev
2017-01,KRW,0.0008500000,frankfurter.dev
2017-01,MYR,0.2242100000,frankfurter.dev
2017-01,THB,0.0282000000,frankfurter.dev
2017-01,TWD,0.0315600000,frankfurter.dev
2017-02,AED,0.2722900000,frankfurter.dev
2017-02,AUD,0.7654400000,frankfurter.dev
2017-02,CAD,0.7630500000,frankfurter.dev
2017-02,CNY,0.1455600000,frankfurter.dev
2017-02,CZK,0.0393900000,frankfurter.dev
2017-02,EUR,1.0639000000,frankfurter.dev
2017-02,GBP,1.2483000000,frankfurter.dev
2017-02,HKD,0.1286700000,frankfurter.dev
2017-02,IDR,0.0000750000,frankfurter.dev
2017-02,JPY,0.0088400000,frankfurter.dev
2017-02,KRW,0.0008700000,frankfurter.dev
2017-02,MYR,0.2251100000,frankfurter.dev
2017-02,THB,0.0285600000,frankfurter.dev
2017-02,TWD,0.0324000000,frankfurter.dev
2017-03,AED,0.2722900000,frankfurter.dev
2017-03,AUD,0.7613300000,frankfurter.dev
2017-03,CAD,0.7467800000,frankfurter.dev
2017-03,CNY,0.1450400000,frankfurter.dev
2017-03,CZK,0.0395400000,frankfurter.dev
2017-03,EUR,1.0676000000,frankfurter.dev
2017-03,GBP,1.2338000000,frankfurter.dev
2017-03,HKD,0.1285700000,frankfurter.dev
2017-03,IDR,0.0000750000,frankfurter.dev
2017-03,JPY,0.0088400000,frankfurter.dev
2017-03,KRW,0.0008800000,frankfurter.dev
2017-03,MYR,0.2254000000,frankfurter.dev
2017-03,THB,0.0286600000,frankfurter.dev
2017-03,TWD,0.0326900000,frankfurter.dev
2017-04,AED,0.2722900000,frankfurter.dev
2017-04,AUD,0.7526800000,frankfurter.dev
2017-04,CAD,0.7447000000,frankfurter.dev
2017-04,CNY,0.1451500000,frankfurter.dev
2017-04,CZK,0.0399400000,frankfurter.dev
2017-04,EUR,1.0710000000,frankfurter.dev
2017-04,GBP,1.2627000000,frankfurter.dev
2017-04,HKD,0.1284400000,frankfurter.dev
2017-04,IDR,0.0000750000,frankfurter.dev
2017-04,JPY,0.0090600000,frankfurter.dev
2017-04,KRW,0.0008800000,frankfurter.dev
2017-04,MYR,0.2270000000,frankfurter.dev
2017-04,THB,0.0290200000,frankfurter.dev
2017-04,TWD,0.0329900000,frankfurter.dev
2017-05,AED,0.2722900000,frankfurter.dev
2017-05,AUD,0.7424000000,frankfurter.dev
2017-05,CAD,0.7349000000,frankfurter.dev
2017-05,CNY,0.1452300000,frankfurter.dev
2017-05,CZK,0.0415700000,frankfurter.dev
2017-05,EUR,1.1040000000,frankfurter.dev
2017-05,GBP,1.2920000000,frankfurter.dev
2017-05,HKD,0.1282300000,frankfurter.dev
2017-05,IDR,0.0000750000,frankfurter.dev
2017-05,JPY,0.0089000000,frankfurter.dev
2017-05,KRW,0.0008900000,frankfurter.dev
2017-05,MYR,0.2316700000,frankfurter.dev
2017-05,THB,0.0290100000,frankfurter.dev
2017-05,TWD,0.0332400000,frankfurter.dev
2017-06,AED,0.2722900000,frankfurter.dev
2017-06,AUD,0.7545800000,frankfurter.dev
2017-06,CAD,0.7510800000,frankfurter.dev
2017-06,CNY,0.1469000000,frankfurter.dev
2017-06,CZK,0.0427500000,frankfurter.dev
2017-06,EUR,1.1220000000,frankfurter.dev
2017-06,GBP,1.2795000000,frankfurter.dev
2017-06,HKD,0.1280400000,frankfurter.dev
2017-06,IDR,0.0000750000,frankfurter.dev
2017-06,JPY,0.0090100000,frankfurter.dev
2017-06,KRW,0.0008800000,frankfurter.dev
2017-06,MYR,0.2338600000,frankfurter.dev
2017-06,THB,0.0294100000,frankfurter.dev
2017-06,TWD,0.0331200000,frankfurter.dev
2017-07,AED,0.2722900000,frankfurter.dev
2017-07,AUD,0.7781800000,frankfurter.dev
2017-07,CAD,0.7860300000,frankfurter.dev
2017-07,CNY,0.1476500000,frankfurter.dev
2017-07,CZK,0.0441300000,frankfurter.dev
2017-07,EUR,1.1499000000,frankfurter.dev
2017-07,GBP,1.2984000000,frankfurter.dev
2017-07,HKD,0.1278700000,frankfurter.dev
2017-07,IDR,0.0000750000,frankfurter.dev
2017-07,JPY,0.0088800000,frankfurter.dev
2017-07,KRW,0.0008800000,frankfurter.dev
2017-07,MYR,0.2331300000,frankfurter.dev
2017-07,THB,0.0296400000,frankfurter.dev
2017-07,TWD,0.0329500000,frankfurter.dev
2017-08,AED,0.2722900000,frankfurter.dev
2017-08,AUD,0.7907400000,frankfurter.dev
2017-08,CAD,0.7932600000,frankfurter.dev
2017-08,CNY,0.1498500000,frankfurter.dev
2017-08,CZK,0.0452300000,frankfurter.dev
2017-08,EUR,1.1798000000,frankfurter.dev
2017-08,GBP,1.2962000000,frankfurter.dev
2017-08,HKD,0.1276700000,frankfurter.dev
2017-08,IDR,0.0000750000,frankfurter.dev
2017-08,JPY,0.0090900000,frankfurter.dev
2017-08,KRW,0.0008800000,frankfurter.dev
2017-08,MYR,0.2335400000,frankfurter.dev
2017-08,THB,0.0300700000,frankfurter.dev
2017-08,TWD,0.0331300000,frankfurter.dev
2017-09,AED,0.2722900000,frankfurter.dev
2017-09,AUD,0.7964100000,frankfurter.dev
2017-09,CAD,0.8135600000,frankfurter.dev
2017-09,CNY,0.1522800000,frankfurter.dev
2017-09,CZK,0.0457100000,frankfurter.dev
2017-09,EUR,1.1906000000,frankfurter.dev
2017-09,GBP,1.3298000000,frankfurter.dev
2017-09,HKD,0.1277900000,frankfurter.dev
2017-09,IDR,0.0000750000,frankfurter.dev
2017-09,JPY,0.0090300000,frankfurter.dev
2017-09,KRW,0.0008800000,frankfurter.dev
2017-09,MYR,0.2370600000,frankfurter.dev
2017-09,THB,0.0301700000,frankfurter.dev
2017-09,TWD,0.0332000000,frankfurter.dev
2017-10,AED,0.2722900000,frankfurter.dev
2017-10,AUD,0.7780800000,frankfurter.dev
2017-10,CAD,0.7946400000,frankfurter.dev
2017-10,CNY,0.1509200000,frankfurter.dev
2017-10,CZK,0.0456200000,frankfurter.dev
2017-10,EUR,1.1749000000,frankfurter.dev
2017-10,GBP,1.3183000000,frankfurter.dev
2017-10,HKD,0.1279200000,frankfurter.dev
2017-10,IDR,0.0000740000,frankfurter.dev
2017-10,JPY,0.0088500000,frankfurter.dev
2017-10,KRW,0.0008800000,frankfurter.dev
2017-10,MYR,0.2364600000,frankfurter.dev
2017-10,THB,0.0300900000,frankfurter.dev
2017-10,TWD,0.0330700000,frankfurter.dev
2017-11,AED,0.2722900000,frankfurter.dev
2017-11,AUD,0.7615700000,frankfurter.dev
2017-11,CAD,0.7835300000,frankfurter.dev
2017-11,CNY,0.1510000000,frankfurter.dev
2017-11,CZK,0.0459500000,frankfurter.dev
2017-11,EUR,1.1727000000,frankfurter.dev
2017-11,GBP,1.3212000000,frankfurter.dev
2017-11,HKD,0.1279300000,frankfurter.dev
2017-11,IDR,0.0000740000,frankfurter.dev
2017-11,JPY,0.0088500000,frankfurter.dev
2017-11,KRW,0.0009100000,frankfurter.dev
2017-11,MYR,0.2397100000,frankfurter.dev
2017-11,THB,0.0303800000,frankfurter.dev
2017-11,TWD,0.0332800000,frankfurter.dev
2017-12,AED,0.2722900000,frankfurter.dev
2017-12,AUD,0.7632900000,frankfurter.dev
2017-12,CAD,0.7828500000,frankfurter.dev
2017-12,CNY,0.1516200000,frankfurter.dev
2017-12,CZK,0.0461400000,frankfurter.dev
2017-12,EUR,1.1825000000,frankfurter.dev
2017-12,GBP,1.3401000000,frankfurter.dev
2017-12,HKD,0.1277900000,frankfurter.dev
2017-12,IDR,0.0000740000,frankfurter.dev
2017-12,JPY,0.0088500000,frankfurter.dev
2017-12,KRW,0.0009200000,frankfurter.dev
2017-12,MYR,0.2450700000,frankfurter.dev
2017-12,THB,0.0306300000,frankfurter.dev
2017-12,TWD,0.0333900000,frankfurter.dev
2018-01,AED,0.2722900000,frankfurter.dev
2018-01,AUD,0.7940800000,frankfurter.dev
2018-01,CAD,0.8037900000,frankfurter.dev
2018-01,CNY,0.1555300000,frankfurter.dev
2018-01,CZK,0.0479000000,frankfurter.dev
2018-01,EUR,1.2179000000,frankfurter.dev
2018-01,GBP,1.3795000000,frankfurter.dev
2018-01,HKD,0.1276900000,frankfurter.dev
2018-01,IDR,0.0000750000,frankfurter.dev
2018-01,JPY,0.0090000000,frankfurter.dev
2018-01,KRW,0.0009400000,frankfurter.dev
2018-01,MYR,0.2523400000,frankfurter.dev
2018-01,THB,0.0313400000,frankfurter.dev
2018-01,TWD,0.0339700000,frankfurter.dev
2018-02,AED,0.2722900000,frankfurter.dev
2018-02,AUD,0.7870700000,frankfurter.dev
2018-02,CAD,0.7955500000,frankfurter.dev
2018-02,CNY,0.1582300000,frankfurter.dev
2018-02,CZK,0.0488100000,frankfurter.dev
2018-02,EUR,1.2343000000,frankfurter.dev
2018-02,GBP,1.3976000000,frankfurter.dev
2018-02,HKD,0.1276500000,frankfurter.dev
2018-02,IDR,0.0000740000,frankfurter.dev
2018-02,JPY,0.0092500000,frankfurter.dev
2018-02,KRW,0.0009300000,frankfurter.dev
2018-02,MYR,0.2559600000,frankfurter.dev
2018-02,THB,0.0317600000,frankfurter.dev
2018-02,TWD,0.0343200000,frankfurter.dev
2018-03,AED,0.2722900000,frankfurter.dev
2018-03,AUD,0.7755300000,frankfurter.dev
2018-03,CAD,0.7733400000,frankfurter.dev
2018-03,CNY,0.1582000000,frankfurter.dev
2018-03,CZK,0.0485100000,frankfurter.dev
2018-03,EUR,1.2322000000,frankfurter.dev
2018-03,GBP,1.3962000000,frankfurter.dev
2018-03,HKD,0.1273500000,frankfurter.dev
2018-03,IDR,0.0000730000,frankfurter.dev
2018-03,JPY,0.0094200000,frankfurter.dev
2018-03,KRW,0.0009300000,frankfurter.dev
2018-03,MYR,0.2562800000,frankfurter.dev
2018-03,THB,0.0319800000,frankfurter.dev
2018-03,TWD,0.0342900000,frankfurter.dev
2018-04,AED,0.2722900000,frankfurter.dev
2018-04,AUD,0.7679400000,frankfurter.dev
2018-04,CAD,0.7852000000,frankfurter.dev
2018-04,CNY,0.1586100000,frankfurter.dev
2018-04,CZK,0.0484400000,frankfurter.dev
2018-04,EUR,1.2266000000,frankfurter.dev
2018-04,GBP,1.4078000000,frankfurter.dev
2018-04,HKD,0.1272300000,frankfurter.dev
2018-04,IDR,0.0000720000,frankfurter.dev
2018-04,JPY,0.0092900000,frankfurter.dev
2018-04,KRW,0.0009400000,frankfurter.dev
2018-04,MYR,0.2573500000,frankfurter.dev
2018-04,THB,0.0319400000,frankfurter.dev
2018-04,TWD,0.0340900000,frankfurter.dev
2018-05,AED,0.2722900000,frankfurter.dev
2018-05,AUD,0.7518700000,frankfurter.dev
2018-05,CAD,0.7771400000,frankfurter.dev
2018-05,CNY,0.1569400000,frankfurter.dev
2018-05,CZK,0.0461400000,frankfurter.dev
2018-05,EUR,1.1815000000,frankfurter.dev
2018-05,GBP,1.3472000000,frankfurter.dev
2018-05,HKD,0.1272200000,frankfurter.dev
2018-05,IDR,0.0000710000,frankfurter.dev
2018-05,JPY,0.0091100000,frankfurter.dev
2018-05,KRW,0.0009300000,frankfurter.dev
2018-05,MYR,0.2525100000,frankfurter.dev
2018-05,THB,0.0312800000,frankfurter.dev
2018-05,TWD,0.0335300000,frankfurter.dev
2018-06,AED,0.2722900000,frankfurter.dev
2018-06,AUD,0.7490500000,frankfurter.dev
2018-06,CAD,0.7621900000,frankfurter.dev
2018-06,CNY,0.1547400000,frankfurter.dev
2018-06,CZK,0.0453000000,frankfurter.dev
2018-06,EUR,1.1669000000,frankfurter.dev
2018-06,GBP,1.3287000000,frankfurter.dev
2018-06,HKD,0.1272400000,frankfurter.dev
2018-06,IDR,0.0000710000,frankfurter.dev
2018-06,JPY,0.0090800000,frankfurter.dev
2018-06,KRW,0.0009100000,frankfurter.dev
2018-06,MYR,0.2501400000,frankfurter.dev
2018-06,THB,0.0308000000,frankfurter.dev
2018-06,TWD,0.0332800000,frankfurter.dev
2018-07,AED,0.2722900000,frankfurter.dev
2018-07,AUD,0.7392900000,frankfurter.dev
2018-07,CAD,0.7606900000,frankfurter.dev
2018-07,CNY,0.1489300000,frankfurter.dev
2018-07,CZK,0.0451900000,frankfurter.dev
2018-07,EUR,1.1669000000,frankfurter.dev
2018-07,GBP,1.3159000000,frankfurter.dev
2018-07,HKD,0.1272400000,frankfurter.dev
2018-07,IDR,0.0000690000,frankfurter.dev
2018-07,JPY,0.0089600000,frankfurter.dev
2018-07,KRW,0.0008900000,frankfurter.dev
2018-07,MYR,0.2469700000,frankfurter.dev
2018-07,THB,0.0300500000,frankfurter.dev
2018-07,TWD,0.0327500000,frankfurter.dev
2018-08,AED,0.2722900000,frankfurter.dev
2018-08,AUD,0.7320500000,frankfurter.dev
2018-08,CAD,0.7666400000,frankfurter.dev
2018-08,CNY,0.1460200000,frankfurter.dev
2018-08,CZK,0.0449600000,frankfurter.dev
2018-08,EUR,1.1536000000,frankfurter.dev
2018-08,GBP,1.2873000000,frankfurter.dev
2018-08,HKD,0.1272000000,frankfurter.dev
2018-08,IDR,0.0000690000,frankfurter.dev
2018-08,JPY,0.0090000000,frankfurter.dev
2018-08,KRW,0.0008900000,frankfurter.dev
2018-08,MYR,0.2441800000,frankfurter.dev
